Run,Open (µs),Write (µs),Read (µs),Close (µs)
45457,468.8,114,13.9,93.3
45458,757.1,130.9,16.3,101.3
45459,829.6,128.8,14.9,134.1
45460,860.1,413.7,85,372.3
45461,462.7,353.9,162,241.4
45462,610.5,290.4,171.8,203.3
45463,527.1,124.1,15.1,105.9
45464,1161,142.3,16.1,109.6
45465,1702.7,337.4,42.4,293.9
45466,468.6,135.2,17,108.3
45467,1258,176.7,14.5,144.4
45468,744.8,185.6,14.3,100.2
45469,553.8,123.8,16.7,118.1
45470,1205.3,125.8,15.5,100.7
45471,484.3,104.3,13.9,124.1
45472,589.7,262.6,52.7,241.1
45473,467.4,135.9,15.1,103.1
45474,478.4,201.7,16.6,148
45475,981.6,142.6,161.4,425.2
45476,1146.9,131.2,16.8,154.6
45477,810.4,267.6,29.2,223.8
45478,955.1,134.5,15.3,109
45479,459,151.6,14.7,110.1
45480,500.3,115.4,15.1,95
45481,452.3,134.4,14.9,101
45482,397.7,172.7,84.8,108.8
45483,1193.2,284.9,69.7,221.8
45484,1522.2,151.5,16.2,676.1
45485,593.9,136.8,16.7,104
45486,1263.5,273.5,30.1,211.4
45487,1036.8,257.6,30.5,219
45488,1801.9,499,36.1,285.9
45489,616.5,232.2,28,251.2
45490,475.1,124.9,15.1,291.6
45491,661.4,116.4,14.9,98.4
45492,1869.6,161.7,18.1,172.9
45493,1059.8,238.5,17,104.7
45494,506.7,398,38.8,254.9
45495,383.2,206.8,167.8,266.4
45496,481.7,109.8,15.1,445.3
45497,474.2,133.5,15.2,98.6
45498,610.1,109.4,14.9,195.1
45499,449.4,110.5,13.9,95.5
45500,1615.1,113.4,14,95.4
45501,1005.4,125.1,15.4,111.6
45502,1947.6,320.1,36.2,285.3
45503,561.1,150,16.4,113.5
45504,1799.2,148,15.8,147.5
45505,584.9,384,167.2,218.6
45506,1301.2,218.9,28.7,208.8
45507,1315.3,153,15.4,113.1
45508,965.2,395.5,182.2,288.6
45509,1021.3,327.7,72.6,143.4
45510,680.2,118.5,15.3,105.2
45511,1679,328.3,251.5,321.3
45512,796.7,135.9,220.5,302.4
45513,777,105.1,72.3,113
45514,1277.5,382,70.7,270.5
45515,519.5,138.1,14.3,246.1
45516,605.8,222.6,34.6,243.9
45517,631.8,117,16,176.3
45518,2038,304.3,35,236.1
45519,1250.7,264.2,32.6,208.1
45520,753.1,139.6,17.3,100.9
45521,1127.6,230.4,27.6,209.1
45522,1320.8,185.2,15.9,111.1
45523,791.6,250.1,20.3,138.6
45524,643.8,138.6,16,102.6
45525,1338.2,277.5,33.1,212.8
45526,1768.9,166.9,19.1,96.6
45527,1455.2,140.3,15.5,195.7
45528,1206.3,121,15.6,99.7
45529,897.1,131.7,15.8,141.9
45530,512.4,506.5,17.1,112
45531,691.6,117,14.9,95.7
45532,540.4,114.3,14.2,142.7
45533,1208.9,267.4,30.1,609.6
45534,1586.6,687.8,30.2,158.4
45535,442.7,129.6,141.2,174.7
45536,848.6,127.9,137.3,167.7
45537,771.3,130.4,15.3,101.4
45538,1042.6,131.7,15.5,309.2
45539,448,353.8,37.6,226.3
45540,765.5,322.2,31.1,264.3
45541,586.1,404.1,31.1,276.7
45542,1676.3,336.7,23.6,125.9
45543,1615.2,417,166.8,347.3
45544,739.4,365.5,30.3,244.4
45545,671.7,127.2,18,134.9
45546,968.6,112,14.6,99.1
45547,462.6,110.1,13.9,129
45548,350.9,110.7,201.6,184.6
45549,953.2,189.2,15.8,104.5
45550,976,199.7,176.3,138.5
45551,418.3,318.9,67.3,240
45552,1367.5,280.3,32.5,183.6
45553,1007.2,150.6,17.3,113.7
45554,722.2,218.8,19.5,406.6
45555,475.3,146.7,124.2,267.9
45556,1313.5,214.2,73.4,113.8
45557,1502.5,258.5,29.5,220.7
45558,993,184.8,15.4,108.4
45559,1546.4,161.3,17.1,111.8
45560,462.2,221.8,18.2,107.7
45561,427.9,110.1,196.5,223.8
45562,605.7,120.1,15.1,99
45563,2228.8,241.3,29.4,256.2
45564,880.2,238,30.3,215
45565,774.2,152,17.1,70.6
45566,1016.3,181.4,15.3,107.5
45567,840.7,117.8,15.9,97
45568,842.2,333.1,122.4,222.4
45569,1115.1,147.2,16.4,95.5
45570,992.3,165.8,17.7,313.5
45571,1267,218.8,15.7,110.4
45572,541.4,106.3,14.2,94.8
45573,407.8,102.4,13.5,88
45574,966.2,110.8,12.9,90.5
45575,1285.5,262.6,29,231.6
45576,1507.7,194.1,16.1,180.6
45577,1392.9,461.9,24.8,148.6
45578,570,268.7,18.9,116.8
45579,2125.4,157.7,17.2,114.1
45580,475.7,115.9,133.7,307.6
45581,632,277.2,167.3,266.2
45582,1225.9,142.2,15.7,106.1
45583,948.2,369.4,17.8,107.6
45584,1668.9,258.9,31.7,223.4
45585,1440.4,353.8,36.1,249.6
45586,899.8,132.7,17.7,117.6
45587,431,362.5,36.2,243.6
45588,415.4,213.8,171,295.9
45589,379,110.7,15.1,105.3
45590,946.4,409.1,37,241.2
45591,993.2,224,20.8,159.4
45592,588.6,113,14.4,103.1
45593,369.6,93.7,13.1,89.3
45594,506.6,107.6,14.2,91.8
45595,2820.2,345.3,28.7,164.7
45596,1204.3,137.1,16,160
45597,647,135.9,15,273
45598,683.2,401.2,49.6,207.3
45599,806.4,145.3,15.1,331.1
45600,532.8,120.9,15.1,95.4
45601,1819,185.5,18.2,119.8
45602,856.4,217.4,17.9,156.2
45603,2040.4,422.4,193.2,261.4
45604,690.9,266.7,30.2,306.8
45605,894.9,132.6,16.5,105.5
45606,1183.9,247.3,28.7,201.3
45607,1151.4,140.6,15.9,263
45608,1249.8,867.7,23.5,237.6
45609,1274.9,181.9,18.3,123.6
45610,1676.1,251,19.3,151.1
45611,423.1,118,89.7,216.6
45612,729.3,199.9,16.2,352.4
45613,972.6,444.8,32.5,416.8
45614,1318.3,358.8,60.6,130.1
45615,1127.9,125.9,16,107.7
45616,812.4,100,14.4,81.9
45617,1951,233.7,202.2,275.2
45618,1190.6,166.1,75.4,123.5
45619,417.5,107.9,13.9,122.7
45620,783.2,133.6,15.5,102.8
45621,1008.7,572.4,21.2,132.1
45622,886.7,126.3,15,103.8
45623,847.3,113.3,14.1,94.1
45624,643.4,107,14.1,95.4
45625,403.9,104.3,13.1,92.5
45626,1200.7,181.8,15,98.1
45627,625.2,363.2,45.2,255.6
45628,1255.3,140,16.8,121.8
45629,671.4,215.5,16.7,108.4
45630,1039.3,124.7,15.7,106.2
45631,476.3,105.6,14.5,140.3
45632,509,110.3,13.5,88.8
45633,382.7,100.1,12.7,158
45634,896.7,121.7,13.7,129.1
45635,1016.7,144.1,96.4,257.8
45636,1299,267.2,31.7,235.2
45637,600.5,282.2,34,243.9
45638,1367.2,627.7,209.3,250.5
45639,500.3,116.4,16.4,118.6
45640,704.4,272.5,130.4,109.4
45641,1301.1,131.4,142.5,106.8
45642,1484.8,442.7,157.4,117.7
45643,1443.1,328.8,30.3,169.2
45644,416.4,114.3,15.6,117.7
45645,1465.8,277.3,34.8,211
45646,820.9,140.1,17.6,102.7
45647,379.2,108.1,13.7,95.5
45648,554.4,138.6,16,99.5
45649,1723,137.3,15.5,106.5
45650,744.6,140.3,14.9,143.9
45651,1890.3,140,17.2,129.6
45652,1433,122.4,14.3,101.3
45653,1269.3,129.4,15.1,176
45654,1381.2,274,36.3,641.6
45655,459.3,124.2,161.5,155.5
45656,1401.2,130.2,138.8,107.4
45657,658.1,138.5,249.5,282.4
45658,888.7,116.4,14.8,105.1
45659,1237.2,143.2,14.6,116.4
45660,750.5,106.9,13.9,118.7
45661,554.2,132,113.6,196.2
45662,1641.8,316.8,36.9,608.8
45663,1054.1,293.3,31.8,276.7
45664,1107.1,152.8,225.3,270.1
45665,386.9,370.9,196.4,254.7
45666,1805.2,346.4,78.9,120.4
45667,818.5,142.4,15.5,111.1
45668,727.7,127.7,14.3,102
45669,913.2,114.9,14.1,92.8
45670,998.5,189.2,19.4,335.9
45671,1238.1,353.8,34.3,254.4
45672,643.8,263.4,43.3,292.9
45673,613.1,131.2,18.3,108.7
45674,655.9,125.3,15.3,99.3
45675,623.3,130.6,14.5,110.6
45676,693.8,114.5,15,104
45677,762.1,259.7,28.8,354.6
45678,1173.9,144.4,15,104.7
45679,1412.9,273.8,30.1,205.1
45680,1758.4,294.8,33.1,580
45681,1144.8,146.1,18,128
45682,785.2,134.2,20.5,114.8
45683,707.7,298.6,34.7,461.4
45684,510.1,299.8,30.5,311.1
45685,536.9,145.2,14.6,239.7
45686,1055.7,106.6,15.8,160.3
45687,1067.4,289.9,32.5,249.7
45688,1310.4,358.7,41.1,382.7
45689,2070.1,249.4,31.5,222.2
45690,1365,187.4,17.3,110
45691,470.3,122.4,131,115.9
45692,379.4,493.7,39.3,266.6
45693,1263.5,341.2,40.3,184.8
45694,1034.9,134.1,14.6,145.2
45695,942,497.4,45.9,423.6
45696,1155.8,140.8,16.9,111.3
45697,961.3,167.3,18.5,173.7
45698,655.3,118.8,15,245.9
45699,594.9,103.9,14.7,76.7
45700,443.4,138.2,76.7,166.7
45701,682.1,116.8,14.1,94.1
45702,573.8,110,13.8,97.4
45703,365.2,96.6,13.4,159.7
45704,1146.3,117.8,15.3,111
45705,1566.7,396.2,44.4,291.1
45706,652.6,135,17.3,110.3
45707,1041.5,474.7,182.7,145.1
45708,483.5,212.8,15.2,101.1
45709,525.2,129.7,13.3,99.6
45710,1139.8,126.6,14.9,101.9
45711,1070.3,113.5,14.3,92.9
45712,373.5,109.1,207.8,229.4
45713,356.3,104.2,14.6,82.6
45714,857,416.8,40.4,232.5
45715,1033.7,211.3,19.6,127
45716,1427.8,286.7,18.6,269.7
45717,1194.5,355.1,135.1,132.9
45718,1538.4,209.1,17.9,150.7
45719,417.9,117.8,14,101.5
45720,1047.6,119.6,15.2,345.1
45721,480.3,196.1,15.4,162.5
45722,613.1,128.1,123,232.6
45723,1948.8,274,32.7,230.4
45724,1142.2,153.3,20.1,107.3
45725,1718.1,266.9,16.8,117.3
45726,701,127,75,107.3
45727,564.1,94.1,14.4,99.8
45728,712.3,115.6,14.7,103.1
45729,1272.1,371.4,22.6,118.6
45730,492.8,122.4,14.9,103.9
45731,503.3,126.2,14.8,140.5
45732,1130.2,345.2,47.2,304.3
45733,1400.8,171.5,46.1,127.1
45734,724.2,197.8,16.7,106
45735,558.6,119,15.5,336.9
45736,545.3,130.3,14.8,306.2
45737,1020.9,213.1,15.7,106
45738,541.3,111.1,14.4,91.2
45739,1113.5,179.2,75.4,107.4
45740,1045.6,116.5,14.4,137.8
45741,838.7,277,71.9,242.1
45742,1925.7,149.6,17.5,191.5
45743,656.9,178.1,17.6,101.7
45744,423.3,110.5,14.6,271.5
45745,669.9,102.6,15.2,97.1
45746,927.8,186,181,275
45747,939.7,127.6,15.8,100
45748,697.1,99.7,14.1,100.3
45749,790.5,124.7,15.6,104.7
45750,608.3,118.3,14.2,99.3
45751,1139.2,122.8,15.8,347.9
45752,865.1,131,318.5,385.8
45753,569.6,373.2,40.4,239.5
45754,990.1,313.1,174.4,322.5
45755,913.3,178.9,16.9,116
45756,634.4,141.8,14.7,102.3
45757,1439.1,118.7,14.3,95.1
45758,452.9,119.8,14.2,105.2
45759,400.7,88.6,13.8,96.7
45760,839.2,132,16.6,77.9
45761,1005.7,140.6,16.7,266.6
45762,409.9,124.1,16.6,102.3
45763,397.3,95.2,14.9,99.9
45764,1304.5,137.7,78.2,103.6
45765,482.4,308.2,117,225.2
45766,911.2,118.6,15.4,267.6
45767,1316.1,359.7,39.6,421.5
45768,727,118.4,15.4,97.7
45769,552.6,148,15,107.2
45770,1633.6,320.5,77.8,139.2
45771,667.4,133.8,17.6,107.2
45772,1243.8,134.6,15.3,105.8
45773,845.9,126.4,14.2,149.8
45774,425.5,96,13.8,93.7
45775,678.2,266.1,41.8,400.9
45776,1142.5,192.8,17.7,105.7
45777,1036.9,254.4,18.5,167.6
45778,892.5,117.8,15.3,95.1
45779,1428.7,358.7,20.2,135.6
45780,1816.9,313.4,33,212.4
45781,1194,135.8,18.2,402.1
45782,1326.1,262.2,82.6,91.5
45783,1040.7,250.1,30.1,225.3
45784,917.3,226.7,30,357.5
45785,1309.2,437,65.9,129.9
45786,506.8,413,138.8,217.7
45787,1398.6,156.7,16.6,106.2
45788,1098.6,161.5,16.4,118.2
45789,1089,230.6,186.3,219.8
45790,1018.7,109.3,15.4,392.1
45791,1344.5,323.5,33.5,238
45792,1443.8,226.5,28.7,178.9
45793,1261.5,283.3,34.3,407.2
45794,493.2,345.6,49.3,460.1
45795,504.1,119.8,16.7,282
45796,1541.8,246.4,28.7,236.4
45797,1584.1,373.5,22.7,147.6
45798,442.6,119.1,16.3,395.8
45799,484.5,329.9,217.3,288.8
45800,1329.6,165.2,16.1,321.1
45801,495.6,142.5,105.4,148.9
45802,835,162.9,14.9,98.1
45803,1038.5,118.3,16.3,73.3
45804,875.7,119.4,14.3,212.3
45805,1100,114.5,15.2,97.9
45806,561.6,118.2,15.2,104.8
45807,890.4,127.4,76.4,114.6
45808,617,192.9,15.1,98.1
45809,1192.1,245.6,30.2,245.9
45810,1340.6,234.8,83.8,181.4
45811,1279,133.4,16.4,186
45812,1619.7,349.7,143.2,297.1
45813,686.3,267.6,29.4,310
45814,1419.7,236,30.4,329.3
45815,663.5,262.6,168.9,264.9
45816,543.2,127.5,15.1,145.8
45817,592.5,111.1,13.9,91.5
45818,462.9,101.8,13.7,91.6
45819,787.4,256.3,28.5,148.8
45820,867.6,149.7,299.7,286.2
45821,1176.5,120.3,16.2,97.6
45822,827.1,262.1,28.1,250.4
45823,512.5,142.6,14.4,104.5
45824,1132.6,137.7,15.1,104.8
45825,767.8,120.4,15,102.9
45826,576.6,307.7,119.7,246.4
45827,1464.3,301.4,66.3,118
45828,492.4,235.2,15.6,97.9
45829,509.4,319.2,102.4,115.7
45830,880.1,157.1,15.7,109
45831,894.5,336.1,30.9,231.8
45832,562.4,132.8,15.3,100.3
45833,1071.5,123.6,14.8,393.2
45834,1288.7,373.2,17,113.6
45835,864.3,120.2,14.7,182.9
45836,946.2,124.8,142.3,117.2
45837,619.6,109.5,13.4,95.5
45838,448.6,102.9,12.9,148.1
45839,1074,375.4,40,269.7
45840,476.3,481,35.8,220.3
45841,812.7,144.4,15.8,113.5
45842,1261.8,295.8,18,133.2
45843,656.4,121,14.6,95.1
45844,408.3,106.7,13.4,173.6
45845,703.6,193.8,74.6,102.3
45846,498.8,422,172.6,247.6
45847,777.8,117.7,166.7,255.9
45848,440.1,110.2,15.2,124.8
45849,1342.1,250,19.3,107.6
45850,1607.3,150.4,16.9,125.3
45851,805.4,133.5,15.6,103.4
45852,1022.1,123.7,15.9,130.2
45853,935.6,297.2,17.8,131.5
45854,506.9,216.8,31.7,389.1
45855,1342.8,141.1,16.1,135.7
45856,827.9,109.8,20.4,368
45857,468.8,260.9,122.9,197.1
45858,576,111.6,15.1,101.6
45859,642.9,141.9,16.8,216
45860,655.1,137.1,127.9,331.9
45861,958.1,319.1,51,309.7
45862,539.5,143.8,15.1,97.2
45863,1347.3,260.9,27.6,209.5
45864,1281.2,131,14.8,166.7
45865,587.5,124.9,15,106.4
45866,582,115.3,15.1,102.6
45867,2152.1,312.7,19.2,225.8
45868,1221.6,330.6,31,349.4
45869,1220.1,159.8,175.2,245.3
45870,943.4,217.7,28.7,247.9
45871,2036.7,283.6,238.8,699.5
45872,2278.4,604.5,238.8,132.6
45873,1029.1,361.8,43.5,308.9
45874,1654.7,135.6,17,102.5
45875,1208.7,378.7,30.2,225.6
45876,1183.2,458.9,41.3,312.6
45877,868.4,518.2,37.2,260.8
45878,1438.1,155.1,17.9,122.4
45879,522.6,556.1,55.4,342.9
45880,1409.6,154.3,16.3,111.8
45881,791.4,131,15.6,98.5
45882,867,314.2,35.5,247.7
45883,1139.3,254.7,31.6,259.3
45884,425.7,125,16.7,98.2
45885,1600.5,245.8,18.1,456.2
45886,458.6,372.9,40.5,421.7
45887,839.4,134.5,16.6,213.1
45888,761.1,409.5,33.9,234.3
45889,1255.3,250.3,30.9,211.5
45890,1195.4,136.1,16.7,109.1
45891,1627.5,204.2,15.7,131.5
45892,1204.2,198,54.2,172.7
45893,1181.3,446.5,69.8,130.2
45894,1512.3,318.3,44.7,254.5
45895,1948.2,175.4,18.9,155.9
45896,442.2,120.8,16.1,425.6
45897,1285,274.1,33.3,363.5
45898,1247.4,282.8,24.2,143.7
45899,1461.8,129.2,18.5,101.7
45900,1615.7,307.7,148,222.3
45901,526,538.6,33.4,253.9
45902,1468.6,202.1,16.4,169.1
45903,642.2,115.7,13.9,103.2
45904,534.6,103.1,14,177.5
45905,417.5,99.4,13.4,92.9
45906,913.6,264.8,30.7,250.8
45907,1240.3,279.3,20.3,125.5
45908,1767.7,344.1,43.4,251.2
45909,1566.7,191,19.8,125.7
45910,532,108.7,17.5,376.5
45911,1793.9,300.4,86.9,273.1
45912,1340.7,157.9,19.5,203.5
45913,1664.6,252.3,29.7,207.6
45914,1372.7,490.9,161.9,277.9
45915,1618.6,596.8,225.5,338.4
45916,1173.9,265.1,30.7,225
45917,718.9,150.2,17.6,107.8
45918,904.5,133.3,15,102.5
45919,1460.2,137.7,15.7,110
45920,1108.1,191.5,15.3,100.2
45921,453.9,206.5,168.8,298.2
45922,377,116.8,14.4,96.1
45923,429,132.2,15.9,169.9
45924,849.1,141.8,16.1,119.5
45925,646.7,701,42.3,245.7
45926,1957.8,128.1,16.6,343.8
45927,972.4,221.4,17.9,131.7
45928,798.1,198.5,17.3,111.2
45929,968.1,266.4,31.9,221.8
45930,1281.3,142,15.9,110.8
45931,800.4,260.1,30.7,306.5
45932,1351.4,324.7,20.7,149.8
45933,955.3,402.5,170.5,317.2
45934,1541.2,222.6,16.6,107.5
45935,1247.3,616.2,198.2,249
45936,1578.7,169.9,14.4,83.8
45937,465,100.6,13.9,97.4
45938,346.3,92.5,12.9,92.6
45939,1583.9,132.8,15.7,236.7
45940,1466.6,118.3,15.4,78.8
45941,1301.6,270.9,64.9,218.4
45942,1298,298,22.3,123.7
45943,1222.2,136.6,15.4,108.3
45944,1233.2,119.1,15.1,160.7
45945,866.2,260.9,29.5,319.4
45946,1564.6,125.1,14.6,289.5
45947,540.6,137.1,16.1,139.8
45948,440.7,385,34.5,282.6
45949,1370.9,125.8,59.2,109.1
45950,611.3,181.5,15.9,95.3
45951,1068.8,129.9,17.3,102.1
45952,618.3,260,30.6,244
45953,872.6,135,15.2,331.1
45954,833.5,163.1,14.6,119.3
45955,412.2,105.6,14.5,111.4
45956,671.8,126.4,15.6,120.7
45957,1652.8,342.1,48,125.4
45958,508.6,117.8,15.2,100.4
45959,518.6,406.9,16.6,147.5
45960,1072.1,255.7,16.7,106.3
45961,640,141.5,15.8,108.1
45962,797.7,311.3,34.8,242.9
45963,825,226.8,149.4,108
45964,1268.6,138.6,130.6,136.5
45965,594.6,124.4,14.9,100.1
45966,1737.9,212.4,30.8,234.3
45967,438.8,246.8,16.4,95.7
45968,1095.5,122.1,17.6,432.7
45969,1260.1,234.7,30.6,230.4
45970,537,133.3,15.4,293.9
45971,810.5,323.7,45.2,107.3
45972,510.5,106.3,14.3,134.1
45973,1185.8,135,14.2,110.2
45974,937.4,129.1,264.6,275.1
45975,834.9,409.8,33.8,247
45976,515.5,341,263,336.4
45977,491.6,125.1,18.3,574.7
45978,1512.5,122.1,14.5,209.6
45979,1054.4,226.3,29.2,242
45980,1167.2,123.9,14.4,111.1
45981,400.1,158.4,191.3,283.4
45982,797.9,142.9,15.6,245.1
45983,392.9,181,16.2,112.6
45984,405.3,119.3,15.1,411.9
45985,610.2,137.7,15,326.2
45986,1169.9,146,14.2,107.1
45987,1661.9,135.4,15.3,95.5
45988,419.4,107.9,16.4,311.2
45989,827.5,118.9,14.3,374.3
45990,1844.6,133.8,15,104.2
45991,1823.5,254.8,30.8,233.4
45992,659.5,176.1,15,104.4
45993,777.2,108.9,15.7,238.3
45994,1117.2,433.4,39.1,275.4
45995,1161.1,143.9,15.3,98.1
45996,748.3,115,135.2,97.6
45997,511.1,99.8,14.5,96.6
45998,799.6,132.8,16.9,109.4
45999,1191,141.5,13.9,103.4
46000,584,300.2,41.1,93.2
46001,816.6,248.9,83.9,366.9
46002,989.4,125.7,16.6,104.9
46003,440.1,150.8,13.9,103
46004,938.3,135.1,15.6,102.3
46005,584.2,176.3,14.9,98.6
46006,387.9,105.5,13.2,151.5
46007,1172.4,150.2,15.2,212.5
46008,497.5,268.3,86.8,101
46009,464,106.7,13.8,350.7
46010,1660.5,128.7,227.6,305.3
46011,624.8,117.8,15.3,107.3
46012,942.6,140.7,118.4,243.7
46013,1321.8,400.8,33.1,211.5
46014,758.3,240.4,30.1,237.8
46015,1416.3,542.5,40,300.3
46016,1297.7,283.4,165.3,338
46017,740.1,391.4,40.2,273.7
46018,1347.9,150.3,17.5,103.1
46019,537.1,329.2,211.7,326.1
46020,835.9,368,42,266.9
46021,875.1,318.8,103.2,361.1
46022,2080.9,157.8,20.2,120.9
46023,503.9,117.1,15.1,94
46024,750,252.7,29.9,250.9
46025,486.9,129.9,14.6,99.6
46026,1184.4,121.7,15.7,96
46027,1526.7,161.2,140.7,124.4
46028,904.3,108.5,15.9,410.1
46029,697.7,263.8,29.8,218.8
46030,798.6,114.9,14.4,140.5
46031,1443.7,223.8,28.3,233.8
46032,1254.1,141,53.4,110.4
46033,471.6,462.1,232.2,119.5
46034,601,419.5,63.9,215.9
46035,865.7,124.6,16,139
46036,1056.9,185.8,161.5,114.8
46037,421.6,203.4,63.4,99
46038,1679,144.6,86.2,114.7
46039,1429.6,133.3,149.9,105.1
46040,1318.2,128.2,15.4,105.8
46041,646.2,165.9,14.9,101.5
46042,803.9,103.3,14.3,95.5
46043,636,122.2,238,267.9
46044,1174.5,256.8,46.8,275.5
46045,1254.8,128,17,108.5
46046,1476.4,476.3,54.7,235.9
46047,1153.6,123.2,16.5,404.6
46048,553.2,125,15,181.7
46049,386.8,102.6,14.4,93.7
46050,482.8,90.7,13.5,90.4
46051,483.2,132,274.1,288.1
46052,1246.6,139.9,15.9,103
46053,887.3,362.6,17,125.6
46054,916.9,142.8,15.6,105.2
46055,950.8,141.6,14.9,150
46056,382.2,109.2,13.8,91
46057,406.3,209.5,124.9,273.4
46058,1662.3,373.6,31.4,225.5
46059,851.2,136.1,14.7,105.2
46060,535,119.6,16,137.9
46061,923.6,121.1,14.7,93.5
46062,1072.3,118.3,59.8,97.8
46063,1962.3,398.4,39.4,284
46064,839.4,134.6,56.3,203.9
46065,426,132.4,14.5,124
46066,1197.7,123.6,138.2,104.4
46067,1331,246.1,28.1,219.4
46068,1205.2,132.5,15.4,109.2
46069,1075.1,137.3,15.4,97.2
46070,627.5,133.2,15.2,108.9
46071,480.7,206.6,14.5,147.5
46072,1051.9,120.3,13.9,99.9
46073,1629.2,341.3,151.4,112.4
46074,1704.2,122.1,16.3,103.3
46075,477.9,113.5,14.3,127
46076,962.6,117.8,13.4,100.5
46077,924.4,264.3,96.1,105.1
46078,568.5,131.7,14.6,105.4
46079,904.2,125.4,15.4,99.7
46080,441.4,114.6,14.9,85.7
46081,402.1,121.7,21.2,487.2
46082,471.6,182.2,13.6,463.8
46083,892.2,125.1,13.8,96.9
46084,899.5,130.6,15.6,108.4
46085,674.9,116.6,13.9,191.8
46086,1193.7,117.3,14.9,92.2
46087,1024.6,114.9,13.8,190.2
46088,962.6,124,15.7,385.7
46089,1490.3,287.4,35.3,229.6
46090,1928.6,324,38.7,275.9
46091,683.5,210.9,20.1,116
46092,2358.3,500.5,156,271.7
46093,967.4,161,17.6,299.2
46094,631,635.1,36.5,277.4
46095,1090.6,127.6,16.8,110.2
46096,458.4,116.7,14.8,81.4
46097,2120.8,220.7,21.2,223.7
46098,1461.2,322.2,34.5,279.3
46099,1819.2,158.7,17.3,167.9
46100,623.4,155.8,146.7,107.9
46101,1528.8,152,148.5,115.1
46102,1252.1,129.7,14.5,97
46103,1361.6,117.5,15.1,111.3
46104,571.3,439.8,136.6,147.8
46105,600.5,190.2,15.2,118.2
46106,890.9,254.2,43.9,222.9
46107,1537.9,260.9,32.1,221
46108,1145.3,139.8,247,271.5
46109,687,224.4,151.4,116
46110,581,113.1,15.4,100.7
46111,958.1,129.9,15.3,121.1
46112,525.5,110.4,15.2,279.2
46113,539.9,174.6,15.4,101
46114,970.8,128.7,15.7,101.3
46115,763.9,128.1,15.8,104.2
46116,997.3,225.7,155.4,138.4
46117,593.8,228.8,236.3,273.5
46118,1771,118.4,14.8,95.3
46119,1738.7,273.5,165.1,289.8
46120,1130.9,404.3,33.4,250.9
46121,1282.8,224.9,29.2,213.7
46122,1230.4,271.6,32.2,249
46123,391.3,123.8,16,109.4
46124,493,368.1,39.1,220
46125,348.3,119,15.9,97.7
46126,1164.3,125.8,15,310.4
46127,1144.8,264.7,24.7,161.3
46128,589.2,180.4,15.4,354
46129,672.1,136.8,14.6,228.6
46130,670.9,253.9,32.2,246.8
46131,633.4,133.2,16,101.2
46132,1393.1,127.8,15.4,100.7
46133,554.6,152.1,148.1,115.1
46134,1487.8,241.7,30.1,233.1
46135,1179,142.4,15.6,105.6
46136,1445.8,249.2,28.8,228.2
46137,1562.4,178.5,188.4,235.7
46138,618.1,115.2,15.5,191.2
46139,920.1,349.2,18.7,136.1
46140,1109.8,195.2,17.3,112.9
46141,960.6,407.2,17.5,101.1
46142,1633.3,127.4,15.7,105.8
46143,1347.4,336.7,43.2,247.8
46144,1221.1,421,40.6,285.4
46145,599.3,134,16.4,162.1
46146,368.9,112.7,136.3,180
46147,647.8,107.5,15.1,404.7
46148,947.4,369.8,35.5,271.6
46149,1600.5,370.5,140,134.3
46150,725.6,127.9,137.3,109.6
46151,683.9,175.8,14.4,99.9
46152,509.6,123,141.9,100.4
46153,589,125.2,128.9,186.9
46154,507.8,112.4,19,101.4
46155,1914.2,133.8,15.1,396.6
46156,1107.7,117.3,14.3,121.7
46157,1333.1,125.1,14.9,186.6
46158,1056.5,133.8,15.7,266.3
46159,1255,135.5,16,158.1
46160,585.4,107.1,14.5,225.4
46161,770.2,129.6,228.8,254.8
46162,661.4,383.6,33.2,232.8
46163,827.6,375.1,38.7,279.9
46164,592.8,130.9,15.1,91.2
46165,423.3,108.5,14.8,245.1
46166,1094.5,253.3,213,302.4
46167,490.9,142.7,16.5,110.7
46168,427.8,117.2,140.5,375.4
46169,955.4,124.2,14.3,90.9
46170,1795.6,268.3,30,226.1
46171,1261.8,130.9,15.7,101.7
46172,466.8,154.5,14.2,97.9
46173,351.1,96.6,13.7,102.3
46174,552.1,256.7,34,798
46175,1085.4,323.7,35.1,238.4
46176,1973.4,263.1,20,119.1
46177,2577.2,273.1,22.2,136.5
46178,479.5,137.9,16.1,121.1
46179,408.5,293.7,40.6,239.3
46180,966.1,210.6,27.1,235.9
46181,1917.5,117,16.9,156.8
46182,1076,197.5,24.2,132.3
46183,841.6,137.5,18,106
46184,1111.5,165.2,15.3,154.1
46185,467.5,164.3,13.3,165.6
46186,1617.4,191.4,23.2,85.8
46187,1387,132.1,14.6,76.4
46188,1380.7,338.5,157.6,230.5
46189,816.1,162.2,17.1,115.1
46190,1051.5,344.4,42.6,248.5
46191,1521.5,125.7,19.2,124.8
46192,803.6,127.3,15,101.3
46193,441.6,105.6,14.3,100.4
46194,1016.7,134.9,15.4,106.5
46195,1194.9,164.4,242.6,202.8
46196,1051.5,174.9,16.2,101.8
46197,724.6,129.4,15.9,109.4
46198,522.7,109.3,14.6,208
46199,507.3,147.8,16.6,110.1
46200,1515.4,142.5,18.6,140.3
46201,613.2,144.4,16,385.2
46202,873.7,1063.4,182.5,260.3
46203,573.3,245.5,17.1,114.1
46204,382.8,102.7,187.2,309.9
