Run,Open (µs),Write (µs),Read (µs),Close (µs)
44041,1181.700,146.200,13.100,103.600
44042,535.600,114.300,13.400,287.000
44043,570.800,213.500,284.600,247.600
44044,411.000,162.100,72.600,104.900
44045,1076.300,217.000,25.400,203.200
44046,996.700,116.900,14.100,96.300
44047,1623.800,132.500,13.400,103.500
44048,454.200,143.900,13.000,100.100
44049,427.900,103.700,12.900,65.400
44050,416.200,122.500,12.900,108.400
44051,841.800,282.700,12.400,91.000
44052,1333.000,692.500,81.300,249.800
44053,401.100,222.800,30.700,241.200
44054,1196.700,146.100,14.500,101.600
44055,563.600,114.700,12.700,100.500
44056,1021.100,356.700,14.800,99.900
44057,558.800,337.300,107.400,206.800
44058,652.800,128.400,13.400,100.100
44059,878.300,476.500,115.800,256.300
44060,1160.900,285.700,25.900,216.900
44061,923.400,321.500,118.400,221.100
44062,1000.200,174.700,14.400,109.800
44063,888.100,234.400,71.600,109.600
44064,597.500,112.600,261.200,192.200
44065,450.800,113.100,129.600,206.200
44066,974.500,306.600,17.800,289.400
44067,885.600,123.600,13.100,96.400
44068,357.700,309.200,24.500,205.100
44069,1350.300,664.000,14.500,120.600
44070,1082.500,1915.500,150.600,401.900
44071,1251.500,268.800,26.100,195.200
44072,972.200,331.800,91.400,249.600
44073,1302.200,284.100,31.400,234.200
44074,1536.300,595.300,32.600,255.700
44075,1894.700,465.600,28.700,413.900
44076,569.800,370.900,161.100,243.800
44077,934.700,444.800,95.400,240.700
44078,1255.500,127.200,14.900,89.000
44079,1242.800,350.800,125.700,241.500
44080,1702.200,245.400,28.300,225.200
44081,417.300,97.800,13.600,287.900
44082,1138.500,533.200,176.300,270.900
44083,683.800,684.200,37.300,258.400
44084,437.600,121.100,14.400,247.100
44085,538.000,412.500,36.700,201.900
44086,502.100,398.500,27.900,306.800
44087,505.200,122.800,13.700,102.600
44088,1005.000,119.000,13.200,211.400
44089,1068.100,237.800,72.700,134.500
44090,364.600,104.400,12.700,142.000
44091,1010.300,126.100,14.400,96.800
44092,968.600,253.100,25.800,218.000
44093,1153.500,153.900,15.100,117.200
44094,624.700,119.700,14.000,94.800
44095,845.400,350.800,88.700,111.400
44096,991.300,384.900,33.800,218.400
44097,740.600,130.400,14.200,98.300
44098,673.100,173.300,12.600,92.400
44099,399.400,367.000,28.800,322.800
44100,442.400,121.600,13.700,95.800
44101,421.800,125.100,13.400,133.900
44102,499.500,99.700,12.900,98.600
44103,595.300,105.300,106.300,196.800
44104,1193.700,358.400,243.800,269.900
44105,777.500,123.900,14.700,97.000
44106,1223.900,116.900,13.300,94.600
44107,1014.200,107.000,12.800,91.200
44108,393.600,104.200,12.500,168.500
44109,366.700,91.100,10.700,83.100
44110,367.400,99.600,11.700,92.100
44111,1596.100,253.300,25.200,338.900
44112,399.900,334.300,93.600,106.400
44113,328.500,89.400,13.200,401.800
44114,392.800,372.900,143.400,262.000
44115,1201.400,146.600,14.500,104.400
44116,641.200,106.200,153.700,104.700
44117,1326.600,134.800,13.800,104.200
44118,392.900,116.300,12.600,97.800
44119,1087.800,131.000,13.600,104.700
44120,1084.600,106.000,12.700,88.300
44121,363.700,379.600,128.200,128.000
44122,902.300,122.700,13.700,100.100
44123,350.500,99.300,12.000,310.800
44124,965.800,167.000,14.900,74.800
44125,989.600,189.800,144.500,249.600
44126,512.500,169.000,14.700,160.100
44127,846.300,131.300,13.000,108.300
44128,642.900,294.200,16.900,113.300
44129,1793.100,111.600,13.000,381.400
44130,994.600,113.800,13.500,95.000
44131,366.100,270.700,13.900,103.000
44132,475.800,127.300,12.700,183.000
44133,642.100,99.100,12.500,93.600
44134,993.400,112.300,13.700,100.400
44135,1715.900,515.600,17.500,132.800
44136,679.400,118.800,13.600,94.700
44137,745.500,126.400,14.100,251.300
44138,418.200,217.100,147.300,103.000
44139,935.200,243.700,12.800,95.100
44140,634.300,305.700,15.000,86.600
44141,958.500,108.300,13.400,94.800
44142,833.300,112.100,13.700,147.700
44143,526.800,101.800,13.000,89.700
44144,424.500,496.000,25.100,292.200
44145,1399.500,347.700,19.900,275.000
44146,1074.300,152.900,13.700,105.500
44147,694.300,123.000,70.000,111.400
44148,810.100,316.800,130.800,102.500
44149,701.200,142.000,13.900,96.400
44150,1047.400,109.600,13.400,97.000
44151,483.300,101.600,12.600,137.600
44152,442.400,106.000,12.800,87.700
44153,1024.200,251.500,255.500,238.200
44154,457.100,210.700,91.800,109.300
44155,482.700,312.700,143.500,274.400
44156,981.600,325.600,35.100,262.800
44157,1241.400,266.800,154.800,202.100
44158,1210.600,148.800,14.300,94.700
44159,462.600,111.500,13.400,166.100
44160,401.800,106.200,12.600,95.600
44161,1047.500,110.500,12.400,94.800
44162,450.700,95.900,10.800,84.900
44163,1119.200,142.300,141.700,114.800
44164,389.000,342.400,73.000,108.900
44165,447.700,198.000,13.000,93.100
44166,1147.900,303.100,87.500,383.600
44167,592.900,203.700,12.300,99.600
44168,437.100,101.100,12.300,221.500
44169,608.200,210.400,13.800,97.900
44170,958.900,121.600,12.800,130.000
44171,1145.900,184.500,106.200,342.500
44172,838.100,103.000,12.600,67.300
44173,1202.800,125.800,13.400,104.400
44174,377.300,119.700,12.900,89.500
44175,769.000,431.000,13.700,101.000
44176,597.700,308.500,110.000,248.600
44177,1357.800,179.600,79.600,112.400
44178,476.100,102.700,13.200,303.500
44179,1417.400,122.500,12.300,97.400
44180,506.300,140.700,14.000,100.500
44181,681.900,182.000,106.200,192.100
44182,932.300,297.000,25.200,208.200
44183,844.800,112.600,14.200,74.900
44184,480.800,105.800,11.100,125.200
44185,415.800,90.700,12.300,94.600
44186,1312.900,336.600,35.300,251.200
44187,525.000,238.900,24.900,215.200
44188,1121.400,163.200,72.400,119.300
44189,918.400,117.700,13.200,97.600
44190,772.700,169.800,11.800,96.400
44191,1109.700,126.300,12.300,131.500
44192,746.200,106.800,11.700,88.200
44193,522.400,130.400,13.500,98.300
44194,762.200,119.500,13.400,94.200
44195,377.700,116.900,12.000,157.700
44196,510.300,102.300,12.400,284.700
44197,545.200,267.100,28.500,223.400
44198,1074.100,151.100,15.100,110.500
44199,549.400,334.700,15.500,208.000
44200,1038.400,351.400,27.700,305.800
44201,931.400,337.500,24.000,197.200
44202,823.600,145.300,13.300,308.500
44203,1190.400,129.700,12.900,140.000
44204,418.800,99.600,12.700,124.100
44205,382.800,109.700,12.700,86.900
44206,1211.200,267.600,26.300,207.400
44207,925.800,288.600,110.200,219.700
44208,542.900,118.200,14.900,98.200
44209,933.800,155.600,14.000,104.200
44210,507.200,111.700,13.000,93.100
44211,1351.200,125.000,13.800,138.200
44212,1052.400,138.900,13.400,100.500
44213,489.000,122.500,12.200,129.900
44214,520.100,97.300,12.500,176.100
44215,741.700,119.400,13.900,135.500
44216,403.300,104.000,11.600,93.000
44217,495.600,211.700,14.100,114.800
44218,1039.800,359.300,17.200,120.400
44219,957.900,133.000,13.700,99.700
44220,489.300,119.300,12.600,92.600
44221,530.900,245.500,14.800,114.300
44222,787.700,129.200,13.500,101.100
44223,477.200,122.600,73.500,95.200
44224,772.600,394.100,136.300,115.400
44225,435.100,315.900,133.300,105.200
44226,1179.900,393.100,29.500,210.900
44227,787.000,350.500,66.500,109.800
44228,439.500,101.300,13.100,102.700
44229,324.200,432.100,192.100,317.700
44230,748.400,166.200,15.000,104.900
44231,525.900,285.500,30.000,294.000
44232,1011.500,125.100,13.800,110.700
44233,482.400,102.500,13.000,92.900
44234,519.400,402.800,123.300,188.400
44235,389.100,91.100,11.900,160.400
44236,672.600,288.500,18.400,126.400
44237,518.000,151.000,14.300,107.100
44238,715.100,246.100,40.600,93.300
44239,707.000,401.300,19.200,287.800
44240,1572.700,347.500,86.600,287.800
44241,722.700,144.100,15.400,389.700
44242,568.800,111.300,11.800,104.200
44243,845.200,379.700,28.700,226.600
44244,1020.200,464.100,144.500,254.300
44245,356.300,117.200,14.100,127.900
44246,742.900,307.200,26.300,268.700
44247,830.000,171.500,12.600,101.000
44248,326.100,312.200,107.400,233.000
44249,1183.000,254.400,32.400,304.800
44250,508.900,393.000,21.400,195.300
44251,947.500,353.400,27.100,236.000
44252,776.000,410.500,17.200,120.500
44253,828.900,126.100,12.800,101.500
44254,867.200,132.800,24.500,95.600
44255,452.000,104.000,12.500,93.000
44256,677.100,162.000,14.000,360.700
44257,1092.400,457.100,50.000,213.700
44258,1151.200,143.600,14.100,110.600
44259,1752.500,366.800,32.000,285.800
44260,1217.400,346.500,140.700,228.300
44261,633.200,321.300,139.200,406.200
44262,791.000,378.000,26.400,145.600
44263,1001.900,211.700,23.800,329.600
44264,603.900,287.200,132.100,244.400
44265,1409.200,196.000,15.400,113.000
44266,1463.200,479.100,40.900,220.100
44267,802.600,123.800,14.600,152.000
44268,600.500,129.900,13.000,139.100
44269,375.600,96.900,12.500,189.700
44270,506.400,179.800,12.600,102.600
44271,460.700,378.600,28.100,365.800
44272,452.800,389.100,23.900,203.700
44273,532.800,121.100,13.300,95.900
44274,794.700,117.900,13.700,94.000
44275,954.500,117.900,12.400,235.900
44276,855.900,258.900,73.600,226.000
44277,387.800,118.100,138.000,283.600
44278,526.000,108.200,13.900,314.400
44279,532.900,138.200,12.400,87.400
44280,907.800,114.100,13.400,79.600
44281,1220.500,151.700,10.900,99.300
44282,1203.800,169.100,75.100,110.600
44283,726.300,128.200,13.400,100.800
44284,834.900,224.000,67.500,128.000
44285,412.500,100.800,12.800,138.800
44286,1190.000,438.300,18.300,287.000
44287,1039.900,263.500,72.700,114.700
44288,711.700,139.400,13.900,108.900
44289,988.000,134.600,14.200,102.000
44290,930.800,218.100,24.900,210.800
44291,576.800,237.800,22.900,225.300
44292,716.500,237.700,68.600,99.600
44293,1067.400,132.900,13.500,98.300
44294,527.000,110.400,13.100,125.900
44295,872.700,484.600,37.500,329.600
44296,1498.500,261.500,81.600,115.500
44297,1065.000,384.400,35.500,301.800
44298,480.100,124.800,14.400,99.700
44299,1195.400,156.900,13.700,98.200
44300,357.100,521.000,81.700,126.700
44301,1092.900,252.600,27.800,203.000
44302,887.600,116.500,13.800,100.300
44303,535.700,135.400,12.800,155.900
44304,1123.100,328.200,28.500,208.600
44305,1493.000,144.700,15.500,106.000
44306,564.700,126.900,14.800,76.400
44307,832.100,125.500,14.200,100.600
44308,550.800,286.400,26.400,238.200
44309,425.600,420.400,33.800,210.600
44310,918.500,135.200,14.500,74.000
44311,552.900,111.100,13.500,92.500
44312,318.400,92.300,11.700,85.800
44313,1033.700,112.600,11.000,196.000
44314,675.000,210.800,113.000,192.800
44315,1406.000,146.600,15.100,374.400
44316,435.800,307.700,220.000,249.700
44317,520.400,124.300,15.800,323.700
44318,621.100,175.000,13.400,110.200
44319,537.600,108.400,13.800,106.900
44320,606.300,351.900,68.300,103.500
44321,598.700,169.700,13.600,72.300
44322,587.900,103.100,13.500,90.700
44323,514.900,222.600,106.700,263.100
44324,506.600,113.700,13.800,149.800
44325,1068.700,1079.100,41.900,1065.800
44326,815.300,235.200,154.900,115.800
44327,1747.000,367.900,108.600,132.300
44328,912.900,120.700,14.500,199.500
44329,572.400,377.000,29.400,220.900
44330,1162.900,130.700,14.100,104.100
44331,364.700,105.800,12.200,92.500
44332,386.500,173.600,88.800,133.800
44333,485.300,133.600,13.300,106.800
44334,664.600,243.400,26.600,214.100
44335,1398.500,273.300,32.200,530.500
44336,1169.300,302.200,14.700,106.700
44337,680.100,122.500,14.400,133.400
44338,787.100,198.300,67.400,101.000
44339,458.700,138.500,13.900,100.800
44340,866.400,121.100,13.200,95.800
44341,419.400,111.000,202.100,204.300
44342,530.600,246.300,76.000,106.100
44343,514.300,213.100,109.900,119.700
44344,402.300,183.000,14.300,209.400
44345,672.200,314.600,28.200,234.300
44346,920.100,456.200,183.500,237.300
44347,1098.400,192.800,14.800,100.400
44348,887.600,505.400,36.800,241.800
44349,1148.400,225.000,27.500,216.300
44350,1276.400,119.100,14.200,140.900
44351,942.300,197.600,12.200,104.900
44352,541.600,386.500,27.500,218.200
44353,1221.700,268.700,16.200,281.700
44354,568.700,140.400,13.400,141.300
44355,630.600,133.200,13.600,100.900
44356,1192.500,111.300,14.500,94.900
44357,966.700,111.200,13.100,90.800
44358,759.000,246.300,26.500,195.100
44359,473.100,338.900,643.800,250.100
44360,1215.900,132.900,13.600,197.500
44361,1166.100,346.000,17.700,126.000
44362,1112.800,353.000,122.500,126.300
44363,421.200,162.600,12.800,179.600
44364,478.100,419.600,35.000,248.500
44365,947.100,344.800,13.500,100.500
44366,386.200,267.700,211.000,278.600
44367,599.300,193.300,171.100,116.600
44368,1221.500,356.200,104.800,346.800
44369,645.900,210.700,14.900,106.500
44370,394.800,179.400,68.800,131.900
44371,1394.700,364.000,38.500,188.100
44372,474.300,188.100,233.400,293.600
44373,902.000,356.600,15.300,171.500
44374,800.600,351.300,178.600,269.900
44375,428.100,140.500,13.400,74.800
44376,510.400,208.100,196.800,204.900
44377,642.900,367.400,14.600,108.100
44378,403.700,353.500,130.800,244.700
44379,482.000,101.800,12.600,127.400
44380,955.800,142.900,12.200,87.900
44381,1028.600,345.800,34.500,222.500
44382,853.700,130.700,14.900,101.500
44383,854.400,146.600,159.500,240.300
44384,469.900,106.000,13.200,99.400
44385,437.800,188.500,78.600,109.300
44386,897.100,337.800,33.600,299.700
44387,1263.600,255.800,108.300,230.200
44388,415.000,149.000,175.100,207.200
44389,386.400,100.200,13.800,97.300
44390,377.500,128.500,12.700,133.100
44391,350.300,84.400,11.100,87.300
44392,1272.700,137.300,14.500,158.100
44393,607.200,278.800,31.800,458.000
44394,695.700,128.500,13.100,114.400
44395,432.800,135.500,15.100,407.400
44396,463.600,114.200,20.800,359.600
44397,831.600,121.900,13.800,94.200
44398,477.000,176.200,150.700,232.600
44399,1024.700,114.200,13.900,133.800
44400,1367.800,115.000,12.700,92.200
44401,922.100,332.700,79.500,142.000
44402,1351.500,258.200,27.100,394.500
44403,385.500,121.000,14.300,320.400
44404,679.400,314.900,156.900,181.100
44405,554.200,122.800,12.800,97.300
44406,491.000,121.400,12.100,121.300
44407,362.400,98.200,12.600,104.000
44408,576.900,245.000,120.200,196.500
44409,434.600,119.300,15.100,93.600
44410,1222.600,326.700,26.500,219.100
44411,1223.300,127.400,13.600,113.500
44412,1413.100,194.800,155.200,369.300
44413,895.300,122.600,14.600,111.700
44414,441.400,135.100,13.700,98.200
44415,1347.700,140.600,14.900,106.500
44416,1161.800,266.400,29.200,232.800
44417,524.000,120.900,13.600,76.900
44418,724.500,105.400,15.000,256.100
44419,942.000,97.800,10.600,83.400
44420,439.900,124.100,14.100,97.800
44421,641.600,232.100,25.200,196.800
44422,732.300,389.600,107.200,289.500
44423,635.600,413.900,33.600,305.900
44424,1286.600,119.800,14.200,96.900
44425,510.200,105.900,12.900,93.500
44426,1384.800,145.100,14.600,109.400
44427,433.500,309.700,13.700,114.600
44428,887.200,109.600,13.200,129.400
44429,375.500,258.800,13.400,139.600
44430,424.100,177.400,105.000,204.600
44431,918.300,250.600,26.600,209.500
44432,1356.500,130.300,16.700,100.900
44433,992.000,115.000,12.400,102.600
44434,671.600,247.800,26.300,216.200
44435,507.900,142.900,118.700,249.300
44436,480.300,116.200,14.000,93.600
44437,934.300,246.700,27.500,278.100
44438,621.900,115.500,13.200,100.500
44439,648.800,118.500,13.700,93.400
44440,1171.900,387.700,35.600,238.500
44441,878.700,127.700,13.700,105.500
44442,675.600,187.200,14.700,106.700
44443,1166.800,139.400,13.700,102.500
44444,453.900,119.900,12.700,156.200
44445,350.000,345.900,28.300,203.600
44446,722.500,374.600,102.200,295.900
44447,497.700,114.100,66.400,155.600
44448,817.700,117.100,12.400,96.700
44449,397.000,186.000,13.900,105.100
44450,501.400,247.300,99.800,221.600
44451,988.300,116.600,12.200,128.100
44452,481.800,227.800,108.500,107.800
44453,1221.000,344.900,36.700,266.100
44454,433.700,143.200,15.100,85.700
44455,681.500,333.800,108.900,258.300
44456,556.100,177.700,164.900,102.100
44457,1076.100,133.300,13.600,103.500
44458,754.900,118.900,12.300,395.100
44459,454.300,115.500,13.400,132.200
44460,1218.700,431.500,67.900,108.500
44461,475.700,101.600,12.600,84.100
44462,551.900,92.900,11.900,92.500
44463,563.700,118.700,14.400,179.500
44464,881.700,132.900,14.900,102.300
44465,893.600,460.600,27.900,240.600
44466,647.400,271.500,85.700,121.700
44467,960.700,106.700,13.800,96.900
44468,453.600,363.900,34.100,242.200
44469,793.100,241.300,105.100,208.700
44470,922.200,95.600,12.400,93.500
44471,1210.600,125.500,13.600,106.800
44472,796.300,120.400,12.000,92.300
44473,516.500,142.500,12.500,89.100
44474,1284.500,246.600,16.200,113.300
44475,408.500,283.900,100.900,222.700
44476,543.000,121.000,14.400,100.000
44477,347.800,106.300,157.200,491.400
44478,404.600,115.400,15.800,136.600
44479,507.900,115.200,12.600,69.400
44480,561.200,127.400,12.600,104.800
44481,482.800,114.000,13.200,97.300
44482,435.700,96.800,12.500,87.500
44483,553.300,98.000,12.500,94.600
44484,874.100,110.300,129.800,69.800
44485,438.300,271.100,15.100,247.700
44486,1327.100,242.400,15.100,115.600
44487,1158.700,132.500,13.000,98.500
44488,620.000,107.400,12.000,90.200
44489,427.300,119.000,13.600,397.600
44490,1169.900,105.800,12.900,168.200
44491,861.100,135.200,13.700,394.800
44492,904.500,231.600,26.900,255.400
44493,489.000,120.900,13.500,173.600
44494,646.300,137.200,13.400,157.300
44495,646.300,326.200,23.800,145.400
44496,1039.700,151.300,14.800,147.800
44497,463.700,108.700,12.100,93.800
44498,798.400,185.500,110.100,207.200
44499,500.800,138.900,14.600,108.600
44500,551.800,355.600,100.400,224.600
44501,470.700,118.500,13.300,100.500
44502,723.800,184.800,102.800,279.300
44503,722.500,122.600,173.500,241.500
44504,1014.300,116.300,19.700,129.000
44505,485.300,99.100,12.400,370.300
44506,1083.500,279.900,98.200,212.000
44507,998.500,271.400,160.000,229.400
44508,1347.400,126.200,14.700,106.400
44509,601.400,100.000,14.900,153.400
44510,329.200,100.900,12.600,88.700
44511,600.500,101.900,11.500,65.000
44512,317.500,137.900,10.700,125.400
44513,448.000,147.500,76.500,108.100
44514,736.500,145.800,13.300,153.600
44515,390.900,164.400,121.800,221.600
44516,738.100,134.400,14.500,169.400
44517,1027.000,353.200,43.000,132.000
44518,613.200,109.100,13.100,98.800
44519,737.900,163.000,109.600,242.000
44520,610.100,117.500,13.800,95.400
44521,607.600,109.400,58.700,95.000
44522,350.100,95.000,12.000,223.800
44523,536.200,256.200,106.600,204.500
44524,1081.100,184.200,13.700,121.500
44525,781.000,155.900,216.700,241.600
44526,984.500,221.400,24.900,196.000
44527,1029.900,245.400,26.900,488.500
44528,834.700,430.200,15.600,177.300
44529,885.800,176.000,64.800,108.800
44530,1231.500,112.500,12.900,91.100
44531,583.300,101.400,12.700,90.800
44532,929.800,242.000,63.400,107.900
44533,869.800,303.300,248.700,119.000
44534,1086.200,342.800,159.100,271.200
44535,635.400,129.800,13.800,102.400
44536,1083.000,274.500,97.800,232.100
44537,953.200,312.500,37.700,309.600
44538,1036.300,174.200,17.200,111.300
44539,556.300,250.300,212.100,241.900
44540,478.600,121.000,12.900,131.900
44541,372.200,105.700,12.900,145.500
44542,701.400,133.000,115.900,308.000
44543,1145.900,112.900,13.400,94.900
44544,350.000,95.600,12.200,89.400
44545,831.100,150.500,13.800,99.900
44546,673.500,150.300,13.400,338.300
44547,1137.300,271.000,27.700,269.900
44548,467.000,254.600,121.800,251.600
44549,693.300,127.600,13.300,98.300
44550,575.800,102.100,12.600,141.900
44551,369.500,99.800,12.200,92.100
44552,886.600,104.200,11.200,90.100
44553,1045.900,134.900,15.200,100.500
44554,475.100,141.200,13.300,95.400
44555,455.500,134.400,12.800,183.000
44556,495.000,357.800,12.300,101.400
44557,800.600,115.300,13.300,116.000
44558,482.000,105.200,12.700,95.500
44559,1226.500,333.200,18.400,124.400
44560,915.800,232.100,92.300,178.900
44561,372.000,165.100,13.800,287.200
44562,960.100,218.200,25.500,289.200
44563,672.400,137.900,72.200,105.100
44564,909.600,107.000,13.600,157.500
44565,887.000,348.400,14.400,100.300
44566,740.000,169.500,110.200,194.800
44567,595.000,121.600,13.900,99.900
44568,637.000,103.800,12.600,255.100
44569,605.400,122.600,14.500,187.100
44570,924.000,281.700,115.400,200.100
44571,775.800,128.300,14.000,141.100
44572,1073.800,282.900,30.400,276.500
44573,533.600,350.000,87.600,207.400
44574,870.100,263.500,81.200,103.200
44575,1269.500,222.800,89.300,202.500
44576,499.800,151.400,13.400,102.900
44577,1200.300,134.800,13.500,107.400
44578,1275.400,285.600,28.200,229.500
44579,587.300,116.300,14.500,99.400
44580,559.600,216.500,140.500,113.200
44581,467.900,91.900,13.500,488.100
44582,692.800,256.900,79.900,138.400
44583,624.800,265.400,26.100,225.000
44584,787.400,193.300,14.300,100.100
44585,1086.300,249.400,85.100,103.500
44586,550.400,146.400,13.800,64.100
44587,1212.200,237.500,26.100,200.100
44588,983.700,133.200,162.000,244.700
44589,1106.500,128.200,14.500,108.300
44590,460.400,117.400,14.100,310.400
44591,405.300,126.900,12.600,99.100
44592,592.500,220.900,24.300,212.300
44593,880.300,250.600,104.300,178.600
44594,1083.700,131.300,14.400,101.800
44595,807.100,386.500,26.400,220.100
44596,974.800,181.900,13.800,275.200
44597,1108.700,132.700,16.400,115.400
44598,991.800,425.800,133.100,213.400
44599,1455.400,670.800,35.400,246.600
44600,1132.700,114.400,13.400,209.100
44601,1053.400,106.500,13.200,96.200
44602,550.000,113.100,13.900,210.400
44603,1265.900,254.200,89.100,103.200
44604,1235.800,284.400,26.700,217.200
44605,800.100,253.400,148.000,355.300
44606,902.000,117.800,16.500,97.900
44607,662.900,175.900,44.000,99.400
44608,531.700,103.300,11.600,86.300
44609,494.700,340.600,68.800,149.400
44610,883.800,299.500,30.100,452.400
44611,953.800,253.500,23.700,146.500
44612,1030.500,159.600,85.800,106.500
44613,1342.500,269.200,26.200,714.400
44614,1086.400,131.500,15.300,106.000
44615,944.600,264.600,114.800,221.400
44616,1234.700,191.600,179.300,113.200
44617,1043.400,177.600,44.800,110.000
44618,1004.400,107.000,12.900,103.700
44619,475.700,105.800,12.400,97.200
44620,1079.900,275.700,81.000,105.500
44621,492.000,138.900,109.800,199.200
44622,1636.100,138.800,15.500,104.100
44623,571.500,130.200,14.800,98.800
44624,979.400,639.400,30.300,223.600
44625,406.600,406.000,26.400,239.600
44626,506.200,125.200,13.600,168.300
44627,472.200,111.400,14.600,383.100
44628,1219.600,262.700,85.700,101.600
44629,1044.700,154.600,13.300,96.800
44630,564.300,139.800,15.100,99.600
44631,459.500,332.100,35.200,266.400
44632,1060.800,502.700,29.700,332.500
44633,1124.200,163.400,15.000,106.400
44634,930.000,284.200,71.000,105.200
44635,865.300,339.400,13.600,93.200
44636,727.000,388.700,46.200,118.200
44637,960.700,128.900,13.100,102.500
44638,679.200,245.000,85.300,108.200
44639,510.100,258.200,73.400,146.800
44640,448.100,166.800,12.500,102.000
44641,1073.200,162.200,15.900,118.600
44642,767.200,252.400,152.000,107.900
44643,1055.300,254.800,84.300,102.300
44644,347.600,98.500,12.300,65.400
44645,775.600,164.800,118.700,405.800
44646,813.000,262.400,14.900,174.000
44647,1292.900,227.600,73.100,267.300
44648,503.400,319.300,34.100,229.300
44649,1050.300,216.400,25.000,201.100
44650,1389.900,158.100,16.500,126.700
44651,565.500,177.000,13.100,95.700
44652,713.900,390.100,134.200,250.500
44653,1576.600,446.700,28.400,226.200
44654,1482.400,225.600,71.200,241.000
44655,514.500,133.100,15.200,211.500
44656,1291.300,125.300,13.100,154.500
44657,559.900,390.500,27.100,217.600
44658,825.400,164.000,15.200,82.400
44659,1002.500,412.600,36.800,252.000
44660,559.400,127.400,14.300,100.500
44661,1048.900,124.000,12.400,100.300
44662,489.400,103.800,11.800,139.900
44663,572.900,236.500,15.000,114.300
44664,700.600,147.100,15.900,138.200
44665,548.800,120.800,13.600,321.500
44666,380.800,104.200,12.600,94.300
44667,782.300,331.100,86.900,252.000
44668,544.600,275.500,207.000,247.500
44669,438.900,129.000,14.700,107.600
44670,610.100,116.400,13.900,95.200
44671,355.400,101.900,12.200,102.800
44672,1088.900,141.200,13.400,157.200
44673,818.700,138.100,12.700,143.200
44674,580.700,118.800,112.100,189.700
44675,788.600,261.400,10.900,93.500
44676,725.500,142.700,13.000,98.400
44677,391.000,285.300,26.000,258.700
44678,464.800,208.200,99.700,186.400
44679,378.600,144.600,13.100,65.600
44680,1696.900,319.100,16.100,130.000
44681,1050.900,149.600,13.800,107.800
44682,434.800,111.300,14.000,99.400
44683,1056.300,263.300,14.000,94.500
44684,485.700,109.800,14.400,120.400
44685,1459.600,227.800,26.000,192.500
44686,405.100,122.100,14.000,104.600
44687,413.000,111.500,110.100,103.200
44688,535.400,113.500,13.100,132.300
44689,669.400,567.700,28.800,246.400
44690,1389.300,130.900,14.800,111.000
44691,447.900,113.500,190.700,246.100
44692,560.600,122.700,13.600,177.300
44693,389.100,179.300,127.500,250.200
44694,556.000,122.500,13.100,100.700
44695,981.400,222.200,26.000,216.800
44696,746.600,131.300,13.600,72.000
44697,511.000,121.500,14.300,477.300
44698,376.500,101.100,13.900,71.500
44699,693.800,116.600,12.000,97.300
44700,351.700,97.200,12.000,65.000
44701,1168.800,260.100,30.200,370.000
44702,980.000,357.300,29.100,233.800
44703,692.900,139.200,14.600,102.600
44704,943.700,125.500,13.000,205.600
44705,440.100,153.700,93.900,126.200
44706,429.800,115.200,14.700,263.400
44707,377.000,323.100,24.800,199.300
44708,877.200,194.700,13.500,93.700
44709,527.700,183.700,14.400,104.100
44710,589.200,118.700,13.200,92.600
44711,890.900,175.200,93.700,110.300
44712,1081.100,542.700,17.700,132.400
44713,1428.300,129.400,12.200,131.000
44714,393.200,425.100,107.100,115.200
44715,688.800,400.600,33.700,227.500
44716,546.000,151.100,13.600,351.800
44717,884.900,109.000,11.300,97.100
44718,644.300,106.100,13.700,91.300
44719,724.600,105.300,12.300,94.500
44720,495.700,113.500,12.100,186.400
44721,810.800,286.400,93.200,134.100
44722,1324.000,286.800,19.400,118.500
44723,735.200,264.700,262.200,263.300
44724,1141.600,263.400,71.600,116.600
44725,407.800,111.600,14.200,91.900
44726,1341.300,367.100,155.500,278.600
44727,663.100,120.400,13.000,122.300
44728,461.500,316.300,132.100,100.300
44729,1030.700,244.300,27.600,212.900
44730,907.100,324.700,123.600,477.100
44731,1163.200,288.000,16.100,71.700
44732,1054.700,113.100,13.200,223.200
44733,467.200,113.500,12.300,91.000
44734,1260.400,288.800,133.500,245.900
44735,1125.800,267.000,27.200,230.800
44736,1425.000,254.900,26.800,204.500
44737,1135.600,272.300,27.700,239.700
44738,1421.200,109.300,16.300,380.700
44739,495.200,177.400,138.400,363.800
44740,856.700,408.600,28.500,227.200
44741,853.100,115.000,14.500,151.300
44742,1490.200,190.600,64.000,105.900
44743,473.200,106.400,13.700,369.000
44744,517.100,108.400,12.300,96.000
44745,669.600,189.400,64.200,95.900
44746,448.800,152.000,13.700,103.200
44747,1314.000,369.600,36.600,269.400
44748,1224.600,139.400,15.500,107.000
44749,427.200,197.400,142.400,102.900
44750,1235.700,124.100,14.000,104.100
44751,752.800,115.100,155.500,105.300
44752,1533.500,297.300,18.000,115.500
44753,427.500,453.400,110.900,358.700
44754,976.600,158.100,62.700,106.000
44755,727.300,110.300,12.100,86.500
44756,921.800,112.100,12.400,88.700
44757,904.800,132.700,14.700,106.200
44758,719.800,105.800,14.200,70.300
44759,883.000,330.600,122.700,117.700
44760,1082.500,114.100,13.100,140.900
44761,750.200,161.300,71.500,98.900
44762,1021.600,106.900,12.800,69.300
44763,885.600,371.000,29.400,286.900
44764,1087.800,175.400,59.800,111.300
